,,,,,,,,,,,,inference_time,inference_time,inference_time
1,1,0,0,1,1,0,0,0,0,1,0,55.543185,107.5746996,60.90327191
1,1,0,0,1,1,0,0,0,0,1,1,55.47303605,106.8874125,61.58709931
1,1,0,0,1,1,0,0,0,1,0,0,55.78002548,106.5377965,61.04182959
1,1,0,0,1,1,0,0,0,1,0,1,55.73766708,107.227669,60.6997273
1,1,0,0,1,1,0,0,0,1,1,0,55.27338552,103.4510841,60.95049429
1,1,0,0,1,1,0,0,0,1,1,1,55.55918908,106.0916226,61.22192669
1,1,0,0,1,1,0,0,1,0,0,0,55.65887308,108.0318618,61.84531498
1,1,0,0,1,1,0,0,1,0,0,1,55.63001132,107.5319228,60.72625995
1,1,0,0,1,1,0,0,1,0,1,0,55.65247846,107.218576,60.98715138
1,1,0,0,1,1,0,0,1,0,1,1,55.64630175,104.2679546,60.74334383
1,1,0,0,1,1,0,0,1,1,0,0,55.52329326,103.9181409,60.74737406
1,1,0,0,1,1,0,0,1,1,0,1,55.78258753,104.1437697,60.21542239
1,1,0,0,1,1,0,0,1,1,1,0,55.58007908,103.7158377,60.87447762
1,1,0,0,1,1,0,0,1,1,1,1,55.38650012,104.0737114,60.87185979
1,1,0,0,1,1,0,1,0,0,0,0,55.3951261,106.2166922,60.71053243
1,1,0,0,1,1,0,1,0,0,0,1,55.55977774,105.7081611,60.15875411
1,1,0,0,1,1,0,1,0,0,1,0,55.6527822,106.7698686,61.06034708
1,1,0,0,1,1,0,1,0,0,1,1,55.60343027,107.0167248,60.7566638
1,1,0,0,1,1,0,1,0,1,0,0,55.61874104,103.8282845,60.61669111
1,1,0,0,1,1,0,1,0,1,0,1,55.62715554,106.7442489,60.68808889
1,1,0,0,1,1,0,1,0,1,1,0,55.75609875,106.9483087,60.6580925
1,1,0,0,1,1,0,1,0,1,1,1,64.41224909,104.4062047,60.0418458
1,1,0,0,1,1,0,1,1,0,0,0,55.58540654,104.1314909,6.070892811
1,1,0,0,1,1,0,1,1,0,0,1,55.31543827,107.213969,60.60773778
1,1,0,0,1,1,0,1,1,0,1,0,55.38978004,104.3931985,60.35413027
1,1,0,0,1,1,0,1,1,0,1,1,55.52680469,48.91343904,61.27240992
1,1,0,0,1,1,0,1,1,1,0,0,55.4327004,103.4930439,60.35955286
1,1,0,0,1,1,0,1,1,1,0,1,55.56116414,104.4008989,61.03562593
1,1,0,0,1,1,0,1,1,1,1,0,55.46148372,103.7589698,61.61602616
1,1,0,0,1,1,0,1,1,1,1,1,55.77586865,103.1873598,61.44173241
1,1,0,0,1,1,1,0,0,0,0,0,62.66731143,8.469077587,65.60261798
1,1,0,0,1,1,1,0,0,0,0,1,62.61208558,119.4074051,65.10588694
1,1,0,0,1,1,1,0,0,0,1,0,62.1875701,120.9193287,65.40200377
1,1,0,0,1,1,1,0,0,0,1,1,62.34116578,120.442277,66.48246551
1,1,0,0,1,1,1,0,0,1,0,0,62.30690861,120.3091493,65.75426531
1,1,0,0,1,1,1,0,0,1,0,1,62.47799754,120.8690705,64.88463926
1,1,0,0,1,1,1,0,0,1,1,0,62.36951733,116.1377108,65.63924265
1,1,0,0,1,1,1,0,0,1,1,1,62.64663887,119.3542747,66.362113
1,1,0,0,1,1,1,0,1,0,0,0,62.49159122,120.2377732,65.87681055
1,1,0,0,1,1,1,0,1,0,0,1,62.47364116,116.3792112,65.18181109
1,1,0,0,1,1,1,0,1,0,1,0,62.29043674,117.4545195,66.29686284
1,1,0,0,1,1,1,0,1,0,1,1,62.35637259,116.4520781,65.52885985
1,1,0,0,1,1,1,0,1,1,0,0,62.6132369,117.0335681,67.39235663
1,1,0,0,1,1,1,0,1,1,0,1,62.49295616,116.6567087,65.62271976
1,1,0,0,1,1,1,0,1,1,1,0,62.60334492,116.4003346,65.99934125
1,1,0,0,1,1,1,0,1,1,1,1,62.54768181,116.4325979,65.73374033
1,1,0,0,1,1,1,1,0,0,0,0,62.63197303,119.928421,65.52712607
1,1,0,0,1,1,1,1,0,0,0,1,62.63158703,119.8098774,66.18970799
1,1,0,0,1,1,1,1,0,0,1,0,62.57955194,116.3165576,65.24552107
1,1,0,0,1,1,1,1,0,0,1,1,62.49625206,121.6033618,65.91269755
1,1,0,0,1,1,1,1,0,1,0,0,62.57135677,120.0745788,65.93855977
1,1,0,0,1,1,1,1,0,1,0,1,62.53340626,120.4888628,66.49665499
1,1,0,0,1,1,1,1,0,1,1,0,62.61312795,117.2285438,66.46015978
1,1,0,0,1,1,1,1,0,1,1,1,62.53473473,116.4501367,65.43506813
1,1,0,0,1,1,1,1,1,0,0,0,62.29506111,120.9561043,66.02281165
1,1,0,0,1,1,1,1,1,0,0,1,62.65391898,121.0681701,66.03872967
1,1,0,0,1,1,1,1,1,0,1,0,62.46419764,121.901855,65.79220653
1,1,0,0,1,1,1,1,1,0,1,1,62.39384198,120.9088178,66.42447138
1,1,0,0,1,1,1,1,1,1,0,0,62.59387493,116.3926558,65.87580895
1,1,0,0,1,1,1,1,1,1,0,1,62.70559788,117.8822024,65.58823061
1,1,0,0,1,1,1,1,1,1,1,0,62.46581316,120.332149,65.87815928
1,1,0,0,1,1,1,1,1,1,1,1,62.4574945,120.2472818,65.57973218
1,1,0,1,0,0,0,0,0,0,0,0,55.07222009,106.6676123,55.99303532
1,1,0,1,0,0,0,0,0,0,0,1,55.09155345,106.425694,55.43165898
1,1,0,1,0,0,0,0,0,0,1,0,54.94993353,106.3021359,15.21772671
1,1,0,1,0,0,0,0,0,0,1,1,55.0329299,106.4317679,55.77367473
1,1,0,1,0,0,0,0,0,1,0,0,54.93887782,105.78496,55.20525098
1,1,0,1,0,0,0,0,0,1,0,1,8.622682333,107.0924234,55.70688987
1,1,0,1,0,0,0,0,0,1,1,0,55.11568809,106.4651117,55.19338059
1,1,0,1,0,0,0,0,0,1,1,1,54.93291116,105.808327,55.57394576
1,1,0,1,0,0,0,0,1,0,0,0,54.92160082,106.623451,56.21874738
1,1,0,1,0,0,0,0,1,0,0,1,54.96257782,105.8576412,56.11591196
1,1,0,1,0,0,0,0,1,0,1,0,55.18975616,106.1070664,56.06839681
1,1,0,1,0,0,0,0,1,0,1,1,55.02205229,106.5861268,55.64971423
1,1,0,1,0,0,0,0,1,1,0,0,54.89829993,106.3030574,55.87820053
1,1,0,1,0,0,0,0,1,1,0,1,54.9584794,106.2865214,56.12750554
1,1,0,1,0,0,0,0,1,1,1,0,54.8843143,107.9140496,56.0680232
1,1,0,1,0,0,0,0,1,1,1,1,54.93508625,5.909904718,56.31647897
1,1,0,1,0,0,0,1,0,0,0,0,55.03007865,103.3415484,55.8566947
1,1,0,1,0,0,0,1,0,0,0,1,54.76473665,105.03319,55.59525943
1,1,0,1,0,0,0,1,0,0,1,0,55.06237483,105.4432893,55.45177722
1,1,0,1,0,0,0,1,0,0,1,1,54.80009031,105.6018119,55.86572289
1,1,0,1,0,0,0,1,0,1,0,0,54.89289188,157.2355392,56.29407263
1,1,0,1,0,0,0,1,0,1,0,1,54.91570449,106.3878527,55.58372617
1,1,0,1,0,0,0,1,0,1,1,0,55.0205729,105.8263645,55.90029478
1,1,0,1,0,0,0,1,0,1,1,1,55.01479435,105.6181383,55.75894928
1,1,0,1,0,0,0,1,1,0,0,0,55.13214874,106.3273809,56.25288248
1,1,0,1,0,0,0,1,1,0,0,1,55.08476019,106.7438841,55.32133961
1,1,0,1,0,0,0,1,1,0,1,0,55.04349256,112.9252791,55.73115349
1,1,0,1,0,0,0,1,1,0,1,1,54.91044784,193.4990618,56.24012613
1,1,0,1,0,0,0,1,1,1,0,0,55.01783895,104.0770144,55.51563835
1,1,0,1,0,0,0,1,1,1,0,1,55.06521988,106.0357902,56.09230208
1,1,0,1,0,0,0,1,1,1,1,0,55.06647944,106.0540924,55.7584703
1,1,0,1,0,0,0,1,1,1,1,1,54.95363975,107.6618741,55.57555175
1,1,0,1,0,0,1,0,0,0,0,0,67.54981828,125.879313,70.60017538
1,1,0,1,0,0,1,0,0,0,0,1,67.41963863,127.1053691,48.34968781
1,1,0,1,0,0,1,0,0,0,1,0,67.42148066,125.9131775,69.60173297
1,1,0,1,0,0,1,0,0,0,1,1,67.42952037,125.6983151,70.85963249
1,1,0,1,0,0,1,0,0,1,0,0,67.64357305,126.1495078,69.46718621
1,1,0,1,0,0,1,0,0,1,0,1,67.54882193,125.0242093,70.72002816
1,1,0,1,0,0,1,0,0,1,1,0,67.41111064,126.921494,71.01192689
1,1,0,1,0,0,1,0,0,1,1,1,48.904392,125.7220297,70.66502976
1,1,0,1,0,0,1,0,1,0,0,0,67.55284142,125.4329553,70.9218936
1,1,0,1,0,0,1,0,1,0,0,1,67.40938234,129.8911877,70.72768211
1,1,0,1,0,0,1,0,1,0,1,0,67.50004935,130.5059657,69.70997167
1,1,0,1,0,0,1,0,1,0,1,1,67.50812674,126.6076703,70.6663959
1,1,0,1,0,0,1,0,1,1,0,0,67.41265202,126.9513648,69.59795046
1,1,0,1,0,0,1,0,1,1,0,1,67.66975951,130.7775731,70.37517381
1,1,0,1,0,0,1,0,1,1,1,0,67.50965595,126.1249988,70.2583189
1,1,0,1,0,0,1,0,1,1,1,1,67.47050428,129.1537988,70.7303853
1,1,0,1,0,0,1,1,0,0,0,0,67.52362752,128.0397997,70.90890884
1,1,0,1,0,0,1,1,0,0,0,1,67.42952108,131.4964631,70.16469812
1,1,0,1,0,0,1,1,0,0,1,0,47.20971179,129.3903115,69.62121153
1,1,0,1,0,0,1,1,0,0,1,1,67.48825669,128.5093846,70.70468593
1,1,0,1,0,0,1,1,0,1,0,0,67.51631546,125.8121693,69.99301529
1,1,0,1,0,0,1,1,0,1,0,1,67.44260073,130.8153615,70.64191365
1,1,0,1,0,0,1,1,0,1,1,0,67.44190407,130.9531224,70.46181297
1,1,0,1,0,0,1,1,0,1,1,1,67.47160935,130.0248077,70.53296995
1,1,0,1,0,0,1,1,1,0,0,0,67.57861495,131.4423108,70.73562431
1,1,0,1,0,0,1,1,1,0,0,1,67.51172471,129.0671568,70.6028626
1,1,0,1,0,0,1,1,1,0,1,0,67.32871795,129.9400566,56.06937885
1,1,0,1,0,0,1,1,1,0,1,1,67.55250669,129.1552007,69.53493524
1,1,0,1,0,0,1,1,1,1,0,0,67.51717281,125.840256,71.5433104
1,1,0,1,0,0,1,1,1,1,0,1,67.54525113,129.1402538,69.69975662
1,1,0,1,0,0,1,1,1,1,1,0,67.44304538,129.5898123,70.22986484
1,1,0,1,0,0,1,1,1,1,1,1,67.5396533,129.4303255,70.72196364
1,1,0,1,0,1,0,0,0,0,0,0,83.62599182,158.0961361,77.89071035
1,1,0,1,0,1,0,0,0,0,0,1,83.61955881,158.5158958,78.05091333
1,1,0,1,0,1,0,0,0,0,1,0,83.57317924,161.4930043,77.59811759
1,1,0,1,0,1,0,0,0,0,1,1,83.41930008,159.703599,77.90779877
1,1,0,1,0,1,0,0,0,1,0,0,46.56626725,162.8907337,78.2130096
1,1,0,1,0,1,0,0,0,1,0,1,83.51781797,164.1288745,78.51827574
1,1,0,1,0,1,0,0,0,1,1,0,83.44949579,163.296164,78.14232564
1,1,0,1,0,1,0,0,0,1,1,1,83.48991227,157.971385,78.01735234
1,1,0,1,0,1,0,0,1,0,0,0,83.62756777,165.8622568,49.93832207
1,1,0,1,0,1,0,0,1,0,0,1,83.37289929,164.6435282,78.44908571
1,1,0,1,0,1,0,0,1,0,1,0,83.29926515,158.0960011,78.67740917
1,1,0,1,0,1,0,0,1,0,1,1,83.46941018,163.5277801,78.27333021
1,1,0,1,0,1,0,0,1,1,0,0,83.22477055,160.8228927,78.36633849
1,1,0,1,0,1,0,0,1,1,0,1,83.79288054,163.188993,78.35213041
1,1,0,1,0,1,0,0,1,1,1,0,83.10897899,161.7061763,78.44642735
1,1,0,1,0,1,0,0,1,1,1,1,83.58453441,162.0693989,77.92156553
1,1,0,1,0,1,0,1,0,0,0,0,83.48775244,163.5606799,78.42459297
1,1,0,1,0,1,0,1,0,0,0,1,83.60426927,163.5540099,78.48468089
1,1,0,1,0,1,0,1,0,0,1,0,83.60610008,166.0863507,78.00750065
1,1,0,1,0,1,0,1,0,0,1,1,83.33699059,165.3168564,79.31123447
1,1,0,1,0,1,0,1,0,1,0,0,83.40353203,157.4149156,78.23098588
1,1,0,1,0,1,0,1,0,1,0,1,83.60044575,158.0771427,77.31986618
1,1,0,1,0,1,0,1,0,1,1,0,83.40626502,161.2064071,78.09364581
1,1,0,1,0,1,0,1,0,1,1,1,83.47443771,162.7707052,78.72253203
1,1,0,1,0,1,0,1,1,0,0,0,83.38836575,165.2784603,78.11651707
1,1,0,1,0,1,0,1,1,0,0,1,83.35987568,162.802783,78.64011049
1,1,0,1,0,1,0,1,1,0,1,0,83.39933801,166.1873159,78.19148397
1,1,0,1,0,1,0,1,1,0,1,1,83.73144174,164.1307583,77.50076604
1,1,0,1,0,1,0,1,1,1,0,0,83.3667028,162.9974959,78.16879821
1,1,0,1,0,1,0,1,1,1,0,1,83.57911873,136.8021276,77.23688841
1,1,0,1,0,1,0,1,1,1,1,0,83.57409668,157.9914393,77.82623792
1,1,0,1,0,1,0,1,1,1,1,1,83.61416864,165.7895253,77.97832966
1,1,0,1,0,1,1,0,0,0,0,0,143.9510689,280.6100745,123.3851709
1,1,0,1,0,1,1,0,0,0,0,1,147.0946064,280.3740895,106.6298969
1,1,0,1,0,1,1,0,0,0,1,0,143.8609858,270.4212718,123.8864739
1,1,0,1,0,1,1,0,0,0,1,1,143.8228939,277.2286355,123.569169
1,1,0,1,0,1,1,0,0,1,0,0,143.9993336,273.3985305,124.0003321
1,1,0,1,0,1,1,0,0,1,0,1,143.7418165,277.3079598,122.8632286
1,1,0,1,0,1,1,0,0,1,1,0,144.043762,278.2273362,108.6025603
1,1,0,1,0,1,1,0,0,1,1,1,143.5568309,277.8642941,124.0587096
1,1,0,1,0,1,1,0,1,0,0,0,142.7338729,269.8350189,124.0693209
1,1,0,1,0,1,1,0,1,0,0,1,143.6252744,277.6547644,123.2388916
1,1,0,1,0,1,1,0,1,0,1,0,95.88569641,300.1037068,123.930196
1,1,0,1,0,1,1,0,1,0,1,1,143.8601744,270.4681191,123.451478
1,1,0,1,0,1,1,0,1,1,0,0,143.7742929,269.6544139,124.2938669
1,1,0,1,0,1,1,0,1,1,0,1,143.824028,269.3632057,124.2100265
1,1,0,1,0,1,1,0,1,1,1,0,143.8482666,269.612226,32.52844572
1,1,0,1,0,1,1,0,1,1,1,1,143.9968405,276.312098,123.4421377
1,1,0,1,0,1,1,1,0,0,0,0,144.088104,280.048687,124.0737309
1,1,0,1,0,1,1,1,0,0,0,1,144.0092533,280.3227837,124.3452616
1,1,0,1,0,1,1,1,0,0,1,0,143.900461,276.1552782,124.1455417
1,1,0,1,0,1,1,1,0,0,1,1,143.9957523,279.342474,124.1888609
1,1,0,1,0,1,1,1,0,1,0,0,143.8249986,157.7941475,123.7164381
1,1,0,1,0,1,1,1,0,1,0,1,143.9342766,278.5178766,123.6492922
1,1,0,1,0,1,1,1,0,1,1,0,144.0041378,280.9600015,123.4390137
1,1,0,1,0,1,1,1,0,1,1,1,143.9736981,277.6837976,124.4139562
1,1,0,1,0,1,1,1,1,0,0,0,143.9502957,276.2941031,124.1472921
1,1,0,1,0,1,1,1,1,0,0,1,144.1792107,275.7227969,123.9241636
1,1,0,1,0,1,1,1,1,0,1,0,144.0326393,277.1588578,124.1992936
1,1,0,1,0,1,1,1,1,0,1,1,144.0864675,279.0560379,123.6942177
1,1,0,1,0,1,1,1,1,1,0,0,144.1382182,276.3624241,124.3476832
1,1,0,1,0,1,1,1,1,1,0,1,104.3536851,278.1734464,123.849457
1,1,0,1,0,1,1,1,1,1,1,0,143.8222914,278.4088185,123.7255371
1,1,0,1,0,1,1,1,1,1,1,1,144.0389104,278.9306958,123.2257872
1,1,0,1,1,0,0,0,0,0,0,0,115.617625,211.7929678,102.1400526
1,1,0,1,1,0,0,0,0,0,0,1,114.4060199,218.3529515,101.3262219
1,1,0,1,1,0,0,0,0,0,1,0,115.4050391,219.3645828,102.2754896
1,1,0,1,1,0,0,0,0,0,1,1,115.3811114,218.0625525,101.6260216
1,1,0,1,1,0,0,0,0,1,0,0,115.3874557,219.2843454,101.2853546
1,1,0,1,1,0,0,0,0,1,0,1,85.37943554,214.1452029,101.7294035
1,1,0,1,1,0,0,0,0,1,1,0,115.4577618,214.2466674,101.3511529
1,1,0,1,1,0,0,0,0,1,1,1,115.2523258,214.5365081,101.7690713
1,1,0,1,1,0,0,0,1,0,0,0,115.6034782,219.4018357,102.0456581
1,1,0,1,1,0,0,0,1,0,0,1,115.3789687,211.5626547,101.5941715
1,1,0,1,1,0,0,0,1,0,1,0,115.3760002,219.1014698,102.1292541
1,1,0,1,1,0,0,0,1,0,1,1,115.446475,216.7038863,101.2553098
1,1,0,1,1,0,0,0,1,1,0,0,115.2938261,220.4455967,101.5621169
1,1,0,1,1,0,0,0,1,1,0,1,115.4147987,219.3396325,101.2104504
1,1,0,1,1,0,0,0,1,1,1,0,115.5988436,217.9704449,101.7260866
1,1,0,1,1,0,0,0,1,1,1,1,115.4386497,213.9344957,100.9940331
1,1,0,1,1,0,0,1,0,0,0,0,115.3347476,212.6013737,101.8600669
1,1,0,1,1,0,0,1,0,0,0,1,115.614588,212.1138186,101.403101
1,1,0,1,1,0,0,1,0,0,1,0,115.2317536,212.5625961,102.0728848
1,1,0,1,1,0,0,1,0,0,1,1,115.4370925,212.7952852,101.6164138
1,1,0,1,1,0,0,1,0,1,0,0,115.4341965,216.3939452,101.8640115
1,1,0,1,1,0,0,1,0,1,0,1,115.371525,217.8019168,100.8816805
1,1,0,1,1,0,0,1,0,1,1,0,115.3356931,212.6358676,101.8326921
1,1,0,1,1,0,0,1,0,1,1,1,115.2566111,217.0302751,100.9946508
1,1,0,1,1,0,0,1,1,0,0,0,115.2468324,220.7867403,101.56775
1,1,0,1,1,0,0,1,1,0,0,1,115.3268023,220.65868,101.2238975
1,1,0,1,1,0,0,1,1,0,1,0,115.4784167,220.6644201,101.6265678
1,1,0,1,1,0,0,1,1,0,1,1,115.6473994,217.1763809,101.5013916
1,1,0,1,1,0,0,1,1,1,0,0,115.6971788,219.5804224,101.9878106
1,1,0,1,1,0,0,1,1,1,0,1,115.5590343,219.955822,101.5422132
1,1,0,1,1,0,0,1,1,1,1,0,115.3869445,220.6656935,101.6962318
1,1,0,1,1,0,0,1,1,1,1,1,115.5748887,217.1457775,101.7876024
1,1,0,1,1,0,1,0,0,0,0,0,128.2862349,299.5100887,115.8627026
1,1,0,1,1,0,1,0,0,0,0,1,128.0468082,239.789978,115.3733304
1,1,0,1,1,0,1,0,0,0,1,0,127.8819802,242.3147547,116.4429431
1,1,0,1,1,0,1,0,0,0,1,1,127.9905279,240.3775623,115.9277589
1,1,0,1,1,0,1,0,0,1,0,0,128.4507308,242.1362181,116.1670198
1,1,0,1,1,0,1,0,0,1,0,1,127.7487166,240.9011514,115.8573136
1,1,0,1,1,0,1,0,0,1,1,0,128.0761702,240.6947231,115.4193273
1,1,0,1,1,0,1,0,0,1,1,1,127.9243939,241.3812494,116.3547337
1,1,0,1,1,0,1,0,1,0,0,0,128.3593962,243.0871158,115.9744234
1,1,0,1,1,0,1,0,1,0,0,1,127.8398986,241.2552607,116.6578047
1,1,0,1,1,0,1,0,1,0,1,0,40.32135248,240.9903524,116.1282482
1,1,0,1,1,0,1,0,1,0,1,1,127.8743832,242.8155129,115.9137161
1,1,0,1,1,0,1,0,1,1,0,0,127.7909625,240.7103596,115.8827288
1,1,0,1,1,0,1,0,1,1,0,1,128.1457238,244.7984695,116.6074905
1,1,0,1,1,0,1,0,1,1,1,0,127.9319577,244.9003334,116.3530233
1,1,0,1,1,0,1,0,1,1,1,1,128.0745685,242.8093529,115.9213212
1,1,0,1,1,0,1,1,0,0,0,0,127.9043434,242.5337989,115.8862481
1,1,0,1,1,0,1,1,0,0,0,1,127.6056445,243.6794233,116.5727184
1,1,0,1,1,0,1,1,0,0,1,0,51.31425905,243.5739279,116.223151
1,1,0,1,1,0,1,1,0,0,1,1,128.1409149,242.8446701,116.679836
1,1,0,1,1,0,1,1,0,1,0,0,127.8941617,240.6442218,115.8164155
1,1,0,1,1,0,1,1,0,1,0,1,128.2108221,241.1028464,115.8850796
1,1,0,1,1,0,1,1,0,1,1,0,128.1686211,243.0537863,115.2281716
1,1,0,1,1,0,1,1,0,1,1,1,128.1338868,244.162683,116.6530066
1,1,0,1,1,0,1,1,1,0,0,0,128.1113241,243.1088517,116.097981
1,1,0,1,1,0,1,1,1,0,0,1,127.8257418,241.9523411,115.2956846
1,1,0,1,1,0,1,1,1,0,1,0,127.7660389,241.0540202,116.2079115
1,1,0,1,1,0,1,1,1,0,1,1,127.6994336,244.3744075,116.0531723
1,1,0,1,1,0,1,1,1,1,0,0,128.0337212,243.3903546,126.1869786
1,1,0,1,1,0,1,1,1,1,0,1,127.8987911,242.8726151,115.6981435
1,1,0,1,1,0,1,1,1,1,1,0,128.0160935,241.6856804,115.7647765
1,1,0,1,1,0,1,1,1,1,1,1,127.9353421,240.7038751,116.6076946
1,1,0,1,1,1,0,0,0,0,0,0,143.9352903,274.312484,69.47151732
1,1,0,1,1,1,0,0,0,0,0,1,144.2613497,272.1404831,123.0030434
1,1,0,1,1,1,0,0,0,0,1,0,144.1696424,274.7311723,123.6732094
1,1,0,1,1,1,0,0,0,0,1,1,143.9685574,277.5219784,123.789134
1,1,0,1,1,1,0,0,0,1,0,0,143.9872911,277.7629478,123.5160546
1,1,0,1,1,1,0,0,0,1,0,1,144.4774878,277.9354286,123.9079258
1,1,0,1,1,1,0,0,0,1,1,0,143.9878957,273.887521,123.8580036
1,1,0,1,1,1,0,0,0,1,1,1,143.8751101,275.9429924,123.4773216
1,1,0,1,1,1,0,0,1,0,0,0,143.9373004,274.185451,123.1542816
1,1,0,1,1,1,0,0,1,0,0,1,144.0817711,277.6169121,123.5270991
1,1,0,1,1,1,0,0,1,0,1,0,143.7912002,277.906105,123.9404485
1,1,0,1,1,1,0,0,1,0,1,1,143.9137933,274.7124698,123.0832324
1,1,0,1,1,1,0,0,1,1,0,0,143.5842962,271.9697025,123.8684065
1,1,0,1,1,1,0,0,1,1,0,1,143.8257997,267.1775382,122.7481644
1,1,0,1,1,1,0,0,1,1,1,0,134.6149564,272.4415951,122.9693737
1,1,0,1,1,1,0,0,1,1,1,1,143.9599681,273.4498148,123.9986167
1,1,0,1,1,1,0,1,0,0,0,0,144.1597188,275.6063251,27.50368261
1,1,0,1,1,1,0,1,0,0,0,1,143.5848629,274.4963319,123.1458366
1,1,0,1,1,1,0,1,0,0,1,0,144.0989387,353.3232551,123.7719054
1,1,0,1,1,1,0,1,0,0,1,1,144.1621203,273.3483746,123.5787377
1,1,0,1,1,1,0,1,0,1,0,0,134.4436593,275.6285787,123.2120385
1,1,0,1,1,1,0,1,0,1,0,1,143.7949231,274.1163816,123.7853417
1,1,0,1,1,1,0,1,0,1,1,0,144.0559587,276.2762451,123.0314736
1,1,0,1,1,1,0,1,0,1,1,1,144.0903671,274.3752725,123.3091505
1,1,0,1,1,1,0,1,1,0,0,0,144.2882638,279.1758819,124.3490975
1,1,0,1,1,1,0,1,1,0,0,1,144.0652351,276.8316147,123.2798307
1,1,0,1,1,1,0,1,1,0,1,0,144.0135956,276.6683946,123.5304453
1,1,0,1,1,1,0,1,1,0,1,1,144.1221764,274.5726345,123.5006385
1,1,0,1,1,1,0,1,1,1,0,0,144.0338826,274.0330598,122.4013927
1,1,0,1,1,1,0,1,1,1,0,1,144.2894344,279.2122076,123.538394
1,1,0,1,1,1,0,1,1,1,1,0,143.8532543,275.5821347,123.9937105
1,1,0,1,1,1,0,1,1,1,1,1,143.9893153,267.1533849,99.87310433
1,1,0,1,1,1,1,0,0,0,0,0,204.7344966,385.8662853,170.0170183
1,1,0,1,1,1,1,0,0,0,0,1,204.424123,388.9518819,170.1596611
1,1,0,1,1,1,1,0,0,0,1,0,204.8042772,388.0222013,170.0809813
1,1,0,1,1,1,1,0,0,0,1,1,204.8257246,391.3393652,168.3345232
1,1,0,1,1,1,1,0,0,1,0,0,204.3615673,390.712815,170.1990225
1,1,0,1,1,1,1,0,0,1,0,1,204.652174,390.6291182,170.3418882
1,1,0,1,1,1,1,0,0,1,1,0,204.3537991,391.7896361,170.7705431
1,1,0,1,1,1,1,0,0,1,1,1,204.8923242,389.8736591,169.7482226
1,1,0,1,1,1,1,0,1,0,0,0,204.5002155,387.0594807,170.2000723
1,1,0,1,1,1,1,0,1,0,0,1,204.7071173,387.6889129,170.3206944
1,1,0,1,1,1,1,0,1,0,1,0,204.6703496,387.6449957,169.6942849
1,1,0,1,1,1,1,0,1,0,1,1,204.3230817,387.7357819,170.3253386
1,1,0,1,1,1,1,0,1,1,0,0,203.9056473,386.7958162,170.051348
1,1,0,1,1,1,1,0,1,1,0,1,204.6887159,390.3513935,170.0900283
1,1,0,1,1,1,1,0,1,1,1,0,183.7481868,379.5846591,169.8940532
1,1,0,1,1,1,1,0,1,1,1,1,204.5959005,391.3970268,170.2500155
1,1,0,1,1,1,1,1,0,0,0,0,204.2406702,392.1567621,168.5866933
1,1,0,1,1,1,1,1,0,0,0,1,204.5713418,389.1192398,169.7842262
1,1,0,1,1,1,1,1,0,0,1,0,204.5615129,382.3529224,169.9990129
1,1,0,1,1,1,1,1,0,0,1,1,204.1541684,386.8038473,168.3990679
1,1,0,1,1,1,1,1,0,1,0,0,204.642199,391.6497197,170.4227512
1,1,0,1,1,1,1,1,0,1,0,1,204.4725094,392.0137458,169.9386673
1,1,0,1,1,1,1,1,0,1,1,0,204.4535427,388.3337085,169.7495425
1,1,0,1,1,1,1,1,0,1,1,1,204.3845294,400.3948076,169.7437859
1,1,0,1,1,1,1,1,1,0,0,0,204.4162781,229.106782,169.744452
1,1,0,1,1,1,1,1,1,0,0,1,204.2375994,388.5780554,115.0090084
1,1,0,1,1,1,1,1,1,0,1,0,204.3192523,392.8164618,168.4995322
1,1,0,1,1,1,1,1,1,0,1,1,204.0498893,383.7821152,169.6186669
1,1,0,1,1,1,1,1,1,1,0,0,204.1817296,390.8170748,169.8147054
1,1,0,1,1,1,1,1,1,1,0,1,204.2045591,389.7157338,169.9124722
1,1,0,1,1,1,1,1,1,1,1,0,204.5601206,391.4891133,169.2284803
1,1,0,1,1,1,1,1,1,1,1,1,204.6489625,390.5419178,169.0188878
1,1,1,0,0,0,0,0,0,0,0,0,25.87666368,49.4639225,31.25248361
1,1,1,0,0,0,0,0,0,0,0,1,25.95520806,49.36824107,31.23202348
1,1,1,0,0,0,0,0,0,0,1,0,25.94534111,49.39569163,31.11049414
1,1,1,0,0,0,0,0,0,0,1,1,25.95127153,49.56777573,31.45791769
1,1,1,0,0,0,0,0,0,1,0,0,25.92991304,49.58293605,30.92567062
1,1,1,0,0,0,0,0,0,1,0,1,25.93273449,49.61576629,31.29288173
1,1,1,0,0,0,0,0,0,1,1,0,25.97944784,49.94999981,30.72110868
1,1,1,0,0,0,0,0,0,1,1,1,2.562232733,49.71509814,31.30738235
1,1,1,0,0,0,0,0,1,0,0,0,25.89189601,49.48837614,30.97008348
1,1,1,0,0,0,0,0,1,0,0,1,25.88570595,50.7122221,31.8486371
1,1,1,0,0,0,0,0,1,0,1,0,25.9808445,49.7760129,31.6808176
1,1,1,0,0,0,0,0,1,0,1,1,25.8709023,49.76976442,30.81612897
1,1,1,0,0,0,0,0,1,1,0,0,25.90365815,49.71246147,31.09121084
1,1,1,0,0,0,0,0,1,1,0,1,25.88925433,49.70743442,31.3711462
1,1,1,0,0,0,0,0,1,1,1,0,25.98133397,50.12696362,31.19247127
1,1,1,0,0,0,0,0,1,1,1,1,25.92987084,49.71397924,31.33968616
