root,opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,performance,performance,performance,performance
1,1,0,0,0,0,0,3,32,64,16,6320.4,6500.6,5909.2,6289.8
1,1,0,0,0,0,0,4,32,64,16,5966.8,5831.8,6069,5841.4
1,1,0,0,0,0,0,1,64,64,16,6522.2,6477.8,5775.6,6648
1,1,0,0,0,0,0,2,64,64,16,5774.8,5691.6,5762.8,5713.2
1,1,0,0,0,0,0,3,64,64,16,6315.2,6565.6,5797,6302.8
1,1,0,0,0,0,0,4,64,64,16,5831,5681.6,5938.8,5678.8
1,1,0,0,0,0,0,1,128,64,16,6165,6094.8,5903.4,6137
1,1,0,0,0,0,0,2,128,64,16,5923.8,5853.6,5832.4,5848
1,1,0,0,0,0,0,3,128,64,16,6163.8,6163.6,5934,6112.6
1,1,0,0,0,0,0,4,128,64,16,5987.8,5852.4,5899.8,5853.4
1,1,0,0,0,0,0,1,0,128,16,7374.2,7285.2,7267.4,7279
1,1,0,0,0,0,0,2,0,128,16,7339,7266.4,7249.2,7290
1,1,0,0,0,0,0,3,0,128,16,7157,7088,7090,7076.6
1,1,0,0,0,0,0,4,0,128,16,7163,7094.6,7077.2,7071.6
1,1,0,0,0,0,0,1,8,128,16,6463.6,6446.6,7530.6,7411.4
1,1,0,0,0,0,0,2,8,128,16,6366.2,6274.4,7467.4,7411.2
1,1,0,0,0,0,0,3,8,128,16,6473.2,6505.2,7373.2,7387.2
1,1,0,0,0,0,0,4,8,128,16,6327.4,6223.4,7330.4,7268.2
1,1,0,0,0,0,0,1,10,128,16,6304.2,6285.2,6332.8,7275
1,1,0,0,0,0,0,2,10,128,16,6174,6095.6,6268.2,7215.4
1,1,0,0,0,0,0,3,10,128,16,6322.6,6317,6185,6583
1,1,0,0,0,0,0,4,10,128,16,6208.8,6082.2,6111.8,7118
1,1,0,0,0,0,0,1,16,128,16,6091.8,6114.4,5977,6595.8
1,1,0,0,0,0,0,2,16,128,16,5911.2,5874.2,5986.8,5875.8
1,1,0,0,0,0,0,3,16,128,16,6145,6210.4,5906,6252.4
1,1,0,0,0,0,0,4,16,128,16,5951.8,5818.2,5974.8,5918
1,1,0,0,0,0,0,1,20,128,16,6297.4,6289.2,5845.8,6616
1,1,0,0,0,0,0,2,20,128,16,5902,5799.6,5894.8,5803.4
1,1,0,0,0,0,0,3,20,128,16,6269,6351.2,5875.2,6241.2
1,1,0,0,0,0,0,4,20,128,16,5986.4,5830.6,6071,5813.4
1,1,0,0,0,0,0,1,32,128,16,6441.2,6395,5800,6590.6
1,1,0,0,0,0,0,2,32,128,16,5848.6,5743,5837.2,5807.8
1,1,0,0,0,0,0,3,32,128,16,6258.2,6442.2,5831.4,6224.4
1,1,0,0,0,0,0,4,32,128,16,5945.6,5792.8,6012.8,5801.4
1,1,0,0,0,0,0,1,64,128,16,6788.2,6733.8,6046.8,6819
1,1,0,0,0,0,0,2,64,128,16,6002,5926,6013,5972.4
1,1,0,0,0,0,0,3,64,128,16,6470.4,6754.6,5946.8,6477.6
1,1,0,0,0,0,0,4,64,128,16,6015.4,5866.8,6115.2,5858
1,1,0,0,0,0,0,1,128,128,16,6569.4,6511.6,6223.4,6634.2
1,1,0,0,0,0,0,2,128,128,16,6156.2,6049.4,6036.2,6069.2
1,1,0,0,0,0,0,3,128,128,16,6438,6474.2,6186,6464.4
1,1,0,0,0,0,0,4,128,128,16,6181.4,6039.4,6123,6045.2
1,1,0,0,0,0,0,1,0,0,20,8044.6,7950.6,7920.8,7941.4
1,1,0,0,0,0,0,2,0,0,20,8040.6,7939,7929.6,7950.4
1,1,0,0,0,0,0,3,0,0,20,7900.4,7841.4,7814.6,7813.4
1,1,0,0,0,0,0,4,0,0,20,7901,7824.8,7809.2,7813.2
1,1,0,0,0,0,0,1,8,0,20,7737,7632.4,7555.8,7347
1,1,0,0,0,0,0,2,8,0,20,8765.2,8816,7948.2,7881.8
1,1,0,0,0,0,0,3,8,0,20,7766.8,7635,7277.6,7277.6
1,1,0,0,0,0,0,4,8,0,20,8877.4,8724.2,7749,7747.2
1,1,0,0,0,0,0,1,10,0,20,7559.8,7494.2,7569,7291.8
1,1,0,0,0,0,0,2,10,0,20,8413.4,8326.6,8549.2,7852.8
1,1,0,0,0,0,0,3,10,0,20,7633.4,7517.6,7363,7176.6
1,1,0,0,0,0,0,4,10,0,20,8616.2,8368.2,8290,7670.6
1,1,0,0,0,0,0,1,16,0,20,7219,7184.6,7094.4,7087.4
1,1,0,0,0,0,0,2,16,0,20,7499.8,7433.8,7578.8,7460.2
1,1,0,0,0,0,0,3,16,0,20,7227.6,7237.4,6963.8,7148
1,1,0,0,0,0,0,4,16,0,20,7670.8,7423.4,7568.4,7483.2
1,1,0,0,0,0,0,1,20,0,20,7189,7156,6644.4,7050.4
1,1,0,0,0,0,0,2,20,0,20,7196.8,7109.6,7051.8,7095.2
1,1,0,0,0,0,0,3,20,0,20,7138.8,7200.8,6721.8,7013.4
1,1,0,0,0,0,0,4,20,0,20,7316.4,7173.6,7198.8,7107
1,1,0,0,0,0,0,1,32,0,20,7077,7022.6,6386.6,6971.2
1,1,0,0,0,0,0,2,32,0,20,6815.4,6658.2,6661,6782
1,1,0,0,0,0,0,3,32,0,20,6909,7092.2,6469.8,6845
1,1,0,0,0,0,0,4,32,0,20,6856.8,6686.6,6761.2,6669.6
1,1,0,0,0,0,0,1,64,0,20,7750.2,7704.6,7114.6,7582
1,1,0,0,0,0,0,2,64,0,20,8497.8,8353.8,8320.4,8297
1,1,0,0,0,0,0,3,64,0,20,7215.2,7550.6,6688.8,7290.6
1,1,0,0,0,0,0,4,64,0,20,8395.8,8212,8150.8,8086.8
1,1,0,0,0,0,0,1,128,0,20,8596.2,8556.2,8179.4,8802.2
1,1,0,0,0,0,0,2,128,0,20,9065.4,8841.2,8744,8816.8
1,1,0,0,0,0,0,3,128,0,20,8667.6,8786.8,8274,8857.6
1,1,0,0,0,0,0,4,128,0,20,9260.6,8973.2,8956.4,8961.2
1,1,0,0,0,0,0,1,0,8,20,5443.6,5333.6,5326.4,5330.6
1,1,0,0,0,0,0,2,0,8,20,5435.2,5324.4,5327.6,5319.4
1,1,0,0,0,0,0,3,0,8,20,5418.2,5384.6,5339.4,5327.6
1,1,0,0,0,0,0,4,0,8,20,5421.6,5374.8,5341,5330
1,1,0,0,0,0,0,1,8,8,20,14524,14468,15220.2,15097.6
1,1,0,0,0,0,0,2,8,8,20,14412.8,14401.6,15255.2,15170
1,1,0,0,0,0,0,3,8,8,20,14279.8,14244.8,15083,14988.2
1,1,0,0,0,0,0,4,8,8,20,14219.8,14180.2,15172.2,15100.4
1,1,0,0,0,0,0,1,10,8,20,12739.8,12673.6,12650.4,13492.8
1,1,0,0,0,0,0,2,10,8,20,12590.8,12619,12637.6,13521.4
1,1,0,0,0,0,0,3,10,8,20,12522.4,12585.4,12536.2,13473
1,1,0,0,0,0,0,4,10,8,20,12330,12434.6,12430,13428.2
1,1,0,0,0,0,0,1,16,8,20,10060,10104,9891.6,10568.2
1,1,0,0,0,0,0,2,16,8,20,9957.8,9973.2,9969.6,9955.2
1,1,0,0,0,0,0,3,16,8,20,10013.8,10034.4,9809.8,10186.8
1,1,0,0,0,0,0,4,16,8,20,9891.6,9781.6,9941.4,9894.6
1,1,0,0,0,0,0,1,20,8,20,9476.2,9502,9073.8,9886.6
1,1,0,0,0,0,0,2,20,8,20,9133.2,9079.2,9151.6,9080.8
1,1,0,0,0,0,0,3,20,8,20,9426.6,9469.6,9082.8,9436
1,1,0,0,0,0,0,4,20,8,20,9146.4,9071.6,9286.8,9028.8
1,1,0,0,0,0,0,1,32,8,20,8291.4,8316,7857.6,8594.6
1,1,0,0,0,0,0,2,32,8,20,7917,7882.6,8002,7943
1,1,0,0,0,0,0,3,32,8,20,8138.2,8370,7810.2,8222.6
1,1,0,0,0,0,0,4,32,8,20,8013.8,7827.4,8013.6,7855.8
1,1,0,0,0,0,0,1,64,8,20,7209.8,7195.8,6675.2,7402
1,1,0,0,0,0,0,2,64,8,20,6780.8,6713.4,6766.8,6769.4
1,1,0,0,0,0,0,3,64,8,20,7113,7319.6,6612.6,7156.8
1,1,0,0,0,0,0,4,64,8,20,6892.6,6654.6,6800.2,6627
1,1,0,0,0,0,0,1,128,8,20,6274.4,6236.6,6031,6314.8
1,1,0,0,0,0,0,2,128,8,20,6117.4,6083.8,6060.4,6060.6
1,1,0,0,0,0,0,3,128,8,20,6188.6,6217.8,5955.4,6143.6
1,1,0,0,0,0,0,4,128,8,20,6114.6,5977.6,6028.2,5963.8
1,1,0,0,0,0,0,1,0,10,20,5723,5620,5618.4,5646
1,1,0,0,0,0,0,2,0,10,20,5720.8,5610.4,5625.4,5629
1,1,0,0,0,0,0,3,0,10,20,5705,5640,5625.2,5608.2
1,1,0,0,0,0,0,4,0,10,20,5718.4,5647.2,5617.2,5598.6
1,1,0,0,0,0,0,1,8,10,20,13050.4,13068,14157,14118.8
1,1,0,0,0,0,0,2,8,10,20,12914,12886.2,14177.8,14156.8
1,1,0,0,0,0,0,3,8,10,20,13176,13185.4,14112,14103.2
1,1,0,0,0,0,0,4,8,10,20,12790,12878,14096.4,13980.2
1,1,0,0,0,0,0,1,10,10,20,11539.2,11589.2,11583.2,12801.6
1,1,0,0,0,0,0,2,10,10,20,11506,11504.6,11518,12774.6
1,1,0,0,0,0,0,3,10,10,20,11696,11758.6,11636,12804.4
1,1,0,0,0,0,0,4,10,10,20,11423.4,11456.6,11495.4,12673.8
1,1,0,0,0,0,0,1,16,10,20,9552.6,9635.4,9409.6,10308.4
1,1,0,0,0,0,0,2,16,10,20,9402,9374.8,9415.6,9443
1,1,0,0,0,0,0,3,16,10,20,9634,9784.4,9393.8,9868.6
1,1,0,0,0,0,0,4,16,10,20,9357.4,9284,9467.2,9407
1,1,0,0,0,0,0,1,20,10,20,9168.4,9229,8759.4,9738.8
1,1,0,0,0,0,0,2,20,10,20,8816.8,8714.8,8834.8,8764.6
1,1,0,0,0,0,0,3,20,10,20,9184,9347.2,8753.2,9225.2
1,1,0,0,0,0,0,4,20,10,20,8828.4,8736.4,8994.4,8709
1,1,0,0,0,0,0,1,32,10,20,8277,8299.4,7748.2,8695
1,1,0,0,0,0,0,2,32,10,20,7765.2,7720.2,7860.2,7834.8
1,1,0,0,0,0,0,3,32,10,20,8177,8432.4,7774,8205.2
1,1,0,0,0,0,0,4,32,10,20,7916.4,7733.2,7992,7757.2
1,1,0,0,0,0,0,1,64,10,20,7345,7328,6729.6,7674.8
1,1,0,0,0,0,0,2,64,10,20,6839.4,6763,6810,6805.2
1,1,0,0,0,0,0,3,64,10,20,7327.2,7520.2,6709.8,7386.2
1,1,0,0,0,0,0,4,64,10,20,7006.6,6737.4,6896.8,6726.4
1,1,0,0,0,0,0,1,128,10,20,6372.2,6319.4,6112,6402.2
1,1,0,0,0,0,0,2,128,10,20,6236.2,6168.4,6154,6160
1,1,0,0,0,0,0,3,128,10,20,6352.2,6357.4,6099.4,6280.4
1,1,0,0,0,0,0,4,128,10,20,6250.6,6113.8,6177.8,6088.6
1,1,0,0,0,0,0,1,0,16,20,5436.8,5339.8,5340.8,5350.2
1,1,0,0,0,0,0,2,0,16,20,5429.6,5333,5335.6,5335.6
1,1,0,0,0,0,0,3,0,16,20,5432.8,5364.2,5354.8,5372.6
1,1,0,0,0,0,0,4,0,16,20,5444.8,5369.4,5350.8,5330.4
1,1,0,0,0,0,0,1,8,16,20,10020.2,10028.6,11121.2,11083.2
1,1,0,0,0,0,0,2,8,16,20,10089.8,9949.2,11257.6,11173.8
1,1,0,0,0,0,0,3,8,16,20,10136,10098.2,11080.4,11022
1,1,0,0,0,0,0,4,8,16,20,9928.8,9899.8,11115.8,11027.6
1,1,0,0,0,0,0,1,10,16,20,9195.6,9125.2,9154.6,10314.8
1,1,0,0,0,0,0,2,10,16,20,9157.8,9067.6,9131.2,10319.2
1,1,0,0,0,0,0,3,10,16,20,9303.4,9286.4,9162.4,9613.2
1,1,0,0,0,0,0,4,10,16,20,9101.2,9007.8,9122,10208.2
1,1,0,0,0,0,0,1,16,16,20,7839.2,7891.4,7692.6,8577
1,1,0,0,0,0,0,2,16,16,20,7818,7742.8,7831.6,7809.2
1,1,0,0,0,0,0,3,16,16,20,7996.8,8068.2,7760,8202.4
1,1,0,0,0,0,0,4,16,16,20,7764,7683.4,7839,7834.4
1,1,0,0,0,0,0,1,20,16,20,7718,7741.4,7346,8254
1,1,0,0,0,0,0,2,20,16,20,7434,7358.4,7449.2,7351.4
1,1,0,0,0,0,0,3,20,16,20,7785.8,7863.4,7421.2,7874
1,1,0,0,0,0,0,4,20,16,20,7502.6,7350.6,7600.2,7352.8
1,1,0,0,0,0,0,1,32,16,20,7248.6,7219.4,6756.2,7586.8
1,1,0,0,0,0,0,2,32,16,20,6869.2,6798.8,6897.6,6831.6
1,1,0,0,0,0,0,3,32,16,20,7176.8,7342.8,6839.6,7206.8
1,1,0,0,0,0,0,4,32,16,20,6931.4,6786.8,7012.8,6822.6
1,1,0,0,0,0,0,1,64,16,20,6718.8,6676.4,6140.4,6954.6
1,1,0,0,0,0,0,2,64,16,20,6263.2,6175.8,6192.6,6179
1,1,0,0,0,0,0,3,64,16,20,6667.4,6828.8,6175,6721.8
1,1,0,0,0,0,0,4,64,16,20,6386.4,6192.6,6327.2,6178.8
1,1,0,0,0,0,0,1,128,16,20,5993.6,5944.8,5702.8,6033.2
1,1,0,0,0,0,0,2,128,16,20,5799.8,5725.8,5715.4,5717.2
1,1,0,0,0,0,0,3,128,16,20,5959.8,6011.8,5701.4,5928
1,1,0,0,0,0,0,4,128,16,20,5849.6,5710.4,5776.6,5692.4
1,1,0,0,0,0,0,1,0,20,20,5427.8,5348.4,5332.2,5330.2
1,1,0,0,0,0,0,2,0,20,20,5424.4,5332.2,5330.2,5329.6
1,1,0,0,0,0,0,3,0,20,20,5441.8,5376.2,5354.4,5333.4
1,1,0,0,0,0,0,4,0,20,20,5447.6,5360.2,5357,5332.8
1,1,0,0,0,0,0,1,8,20,20,9218.8,9272.8,10351.6,10351.4
1,1,0,0,0,0,0,2,8,20,20,9169.8,9063.6,10431,10401.6
1,1,0,0,0,0,0,3,8,20,20,9395.4,9321,10326.4,10285.6
1,1,0,0,0,0,0,4,8,20,20,9121,9075.2,10247.2,10196.8
1,1,0,0,0,0,0,1,10,20,20,8512,8533.8,8486.6,9684.2
1,1,0,0,0,0,0,2,10,20,20,8440.2,8412.2,8451.2,9646.2
1,1,0,0,0,0,0,3,10,20,20,8640.4,8611.4,8596,9594.6
1,1,0,0,0,0,0,4,10,20,20,8397,8362.6,8409.4,9525.2
1,1,0,0,0,0,0,1,16,20,20,7470.8,7544.6,7361.4,8207.4
1,1,0,0,0,0,0,2,16,20,20,7392.6,7313.4,7401.6,7391.4
1,1,0,0,0,0,0,3,16,20,20,7636,7658.6,7388.4,7775.6
1,1,0,0,0,0,0,4,16,20,20,7377,7344,7406.2,7379.8
1,1,0,0,0,0,0,1,20,20,20,7391.6,7423.2,7039.4,7892.8
1,1,0,0,0,0,0,2,20,20,20,7126,7022.2,7151.6,7050.8
1,1,0,0,0,0,0,3,20,20,20,7468,7518,7108.4,7491
1,1,0,0,0,0,0,4,20,20,20,7140.6,7101.6,7283.8,7032.2
1,1,0,0,0,0,0,1,32,20,20,7097,7065.6,6592.2,7404.6
1,1,0,0,0,0,0,2,32,20,20,6652.8,6564,6665.2,6621.8
1,1,0,0,0,0,0,3,32,20,20,6977.8,7146,6623.6,6994.8
1,1,0,0,0,0,0,4,32,20,20,6717.8,6583,6857,6588.2
1,1,0,0,0,0,0,1,64,20,20,6640.4,6621.8,6057.2,6902
1,1,0,0,0,0,0,2,64,20,20,6143.8,6056.4,6100.6,6077.8
1,1,0,0,0,0,0,3,64,20,20,6585.4,6758.2,6104,6625.4
1,1,0,0,0,0,0,4,64,20,20,6282.8,6101.8,6261.6,6084.2
1,1,0,0,0,0,0,1,128,20,20,5927.2,5873.8,5691.4,5982.6
1,1,0,0,0,0,0,2,128,20,20,5762.2,5680,5670.4,5675
1,1,0,0,0,0,0,3,128,20,20,5921,5949.6,5684.6,5899
1,1,0,0,0,0,0,4,128,20,20,5809.4,5678.8,5725.8,5661.4
1,1,0,0,0,0,0,1,0,32,20,5364,5270.8,5282.2,5261.4
1,1,0,0,0,0,0,2,0,32,20,5362,5270,5262.2,5263.6
1,1,0,0,0,0,0,3,0,32,20,5381.2,5305,5298.8,5290.6
1,1,0,0,0,0,0,4,0,32,20,5381.4,5316.2,5299,5287.2
1,1,0,0,0,0,0,1,8,32,20,7921.8,7974.6,8984.6,8987.2
1,1,0,0,0,0,0,2,8,32,20,7902.6,7810.8,9069.4,8986.6
1,1,0,0,0,0,0,3,8,32,20,8067.4,8005.4,8975.2,8971.6
1,1,0,0,0,0,0,4,8,32,20,7824.8,7749.6,8916.8,8858
1,1,0,0,0,0,0,1,10,32,20,7506.4,7456.2,7474.2,8574.8
1,1,0,0,0,0,0,2,10,32,20,7432.6,7355.4,7441.6,8527.4
1,1,0,0,0,0,0,3,10,32,20,7581,7566,7450.8,7856
1,1,0,0,0,0,0,4,10,32,20,7389,7301.6,7329.4,8426.8
1,1,0,0,0,0,0,1,16,32,20,6815,6845,6692.4,7448.4
1,1,0,0,0,0,0,2,16,32,20,6719.4,6649.2,6736.4,6707
1,1,0,0,0,0,0,3,16,32,20,6935.4,6988.4,6723.8,7048.2
1,1,0,0,0,0,0,4,16,32,20,6723.2,6617.8,6752,6692.8
1,1,0,0,0,0,0,1,20,32,20,6871,6885.6,6488.8,7294.8
1,1,0,0,0,0,0,2,20,32,20,6552.4,6452.2,6563.2,6457.8
1,1,0,0,0,0,0,3,20,32,20,6909.6,7015.4,6552.2,6918
1,1,0,0,0,0,0,4,20,32,20,6616,6470.6,6713.4,6464.6
1,1,0,0,0,0,0,1,32,32,20,6739.6,6706,6175.2,7007.4
1,1,0,0,0,0,0,2,32,32,20,6241.8,6144,6251.6,6190.8
1,1,0,0,0,0,0,3,32,32,20,6618.6,6795,6227.2,6612.8
1,1,0,0,0,0,0,4,32,32,20,6295.8,6161.2,6393.2,6169.8
1,1,0,0,0,0,0,1,64,32,20,6503.8,6467.8,5831.2,6715.4
1,1,0,0,0,0,0,2,64,32,20,5902,5805.6,5857.2,5837.8
1,1,0,0,0,0,0,3,64,32,20,6382.4,6589.8,5907.4,6395.2
1,1,0,0,0,0,0,4,64,32,20,6005,5853.8,6068.2,5845.8
1,1,0,0,0,0,0,1,128,32,20,5930.2,5876,5751.4,5942.4
1,1,0,0,0,0,0,2,128,32,20,5780.6,5704.8,5684,5694.2
1,1,0,0,0,0,0,3,128,32,20,5950.2,5937.8,5735.2,5908.8
1,1,0,0,0,0,0,4,128,32,20,5847.6,5709.6,5743.4,5708.4
1,1,0,0,0,0,0,1,0,64,20,5529,5450,5425.4,5466.6
1,1,0,0,0,0,0,2,0,64,20,5556.4,5430.4,5453.4,5444.4
1,1,0,0,0,0,0,3,0,64,20,5439,5368.4,5350.4,5354
1,1,0,0,0,0,0,4,0,64,20,5429.2,5387.2,5359,5347.4
1,1,0,0,0,0,0,1,8,64,20,6941.2,6922.2,7988.2,7890
1,1,0,0,0,0,0,2,8,64,20,6881.2,6794.6,7950,7870.2
1,1,0,0,0,0,0,3,8,64,20,6967.4,6972.6,7889.4,7858
1,1,0,0,0,0,0,4,8,64,20,6783,6710.6,7780.6,7731
1,1,0,0,0,0,0,1,10,64,20,6667.2,6636.6,6686.6,7658.6
1,1,0,0,0,0,0,2,10,64,20,6577.4,6495.2,6627.4,7593.4
1,1,0,0,0,0,0,3,10,64,20,6708.2,6710.2,6591.2,6976.6
1,1,0,0,0,0,0,4,10,64,20,6569.4,6434.4,6476.6,7489.6
1,1,0,0,0,0,0,1,16,64,20,6275.8,6326.8,6172.8,6827.2
1,1,0,0,0,0,0,2,16,64,20,6139.4,6056,6185.4,6115
1,1,0,0,0,0,0,3,16,64,20,6361.8,6417.6,6130.6,6460
1,1,0,0,0,0,0,4,16,64,20,6138.6,6024.2,6157,6109
1,1,0,0,0,0,0,1,20,64,20,6422.2,6428.6,6017,6801.6
1,1,0,0,0,0,0,2,20,64,20,6068.8,5962.2,6069.2,5980
1,1,0,0,0,0,0,3,20,64,20,6429.8,6512.8,6039.8,6408.8
1,1,0,0,0,0,0,4,20,64,20,6122,5965.4,6272.2,5959.2
1,1,0,0,0,0,0,1,32,64,20,6451.6,6402.4,5826,6648.8
1,1,0,0,0,0,0,2,32,64,20,5880,5779.4,5888,5844
1,1,0,0,0,0,0,3,32,64,20,6278.6,6462.4,5873.2,6246.6
1,1,0,0,0,0,0,4,32,64,20,5944.8,5795.8,6035.6,5807.8
1,1,0,0,0,0,0,1,64,64,20,6542.2,6493.2,5781.6,6631.8
1,1,0,0,0,0,0,2,64,64,20,5776.4,5687.6,5774.6,5715.6
1,1,0,0,0,0,0,3,64,64,20,6303.4,6569.8,5777.2,6277.8
1,1,0,0,0,0,0,4,64,64,20,5815,5671.8,5936.8,5675
1,1,0,0,0,0,0,1,128,64,20,6176.6,6106.6,5900.4,6146.4
1,1,0,0,0,0,0,2,128,64,20,5923.2,5857.8,5836.6,5847.8
1,1,0,0,0,0,0,3,128,64,20,6171,6181.4,5934,6118.4
1,1,0,0,0,0,0,4,128,64,20,5985.2,5860.2,5911.6,5853
1,1,0,0,0,0,0,1,0,128,20,7328.8,7255.8,7234,7256
1,1,0,0,0,0,0,2,0,128,20,7343.6,7237.2,7250.6,7246.6
1,1,0,0,0,0,0,3,0,128,20,7165.2,7082.2,7060.6,7051.8
1,1,0,0,0,0,0,4,0,128,20,7126.4,7066.4,7056.4,7043.8
1,1,0,0,0,0,0,1,8,128,20,6435.4,6421,7490.8,7369.6
1,1,0,0,0,0,0,2,8,128,20,6345,6260.8,7428.8,7372
1,1,0,0,0,0,0,3,8,128,20,6434,6467.8,7332,7348
1,1,0,0,0,0,0,4,8,128,20,6299.6,6200.4,7353.4,7226.6
1,1,0,0,0,0,0,1,10,128,20,6278.2,6241.6,6308.2,7227.6
1,1,0,0,0,0,0,2,10,128,20,6160.2,6071,6248,7173.8
1,1,0,0,0,0,0,3,10,128,20,6279,6284.6,6170.2,6539
1,1,0,0,0,0,0,4,10,128,20,6203.4,6066.2,6101,7093.4
1,1,0,0,0,0,0,1,16,128,20,6086.4,6098.4,5959.8,6561.2
1,1,0,0,0,0,0,2,16,128,20,5904.4,5804.8,5976,5853.2
1,1,0,0,0,0,0,3,16,128,20,6146.8,6190.2,5892.8,6205.2
1,1,0,0,0,0,0,4,16,128,20,5971.4,5815.6,5985,5921.8
1,1,0,0,0,0,0,1,20,128,20,6285.2,6331.8,5834,6588.6
1,1,0,0,0,0,0,2,20,128,20,5899.2,5789.6,5880.6,5799
1,1,0,0,0,0,0,3,20,128,20,6255.8,6339.4,5862,6239.8
1,1,0,0,0,0,0,4,20,128,20,5992,5833,6068.4,5813.4
1,1,0,0,0,0,0,1,32,128,20,6496.8,6394.8,5794,6564
1,1,0,0,0,0,0,2,32,128,20,5862,5752.2,5840.6,5825
1,1,0,0,0,0,0,3,32,128,20,6267,6455.8,5833.6,6216.4
1,1,0,0,0,0,0,4,32,128,20,5962.4,5814,6024,5874.4
1,1,0,0,0,0,0,1,64,128,20,6838,6783.4,6063.6,6802.8
1,1,0,0,0,0,0,2,64,128,20,6025.2,5936.2,6044.4,6008.6
1,1,0,0,0,0,0,3,64,128,20,6490.2,6788,5960.4,6477.6
1,1,0,0,0,0,0,4,64,128,20,6035.6,5884.8,6132.4,5879.6
1,1,0,0,0,0,0,1,128,128,20,6522,6463.6,6175.8,6610.6
1,1,0,0,0,0,0,2,128,128,20,6099.6,6005.2,5986.4,6027.6
1,1,0,0,0,0,0,3,128,128,20,6392.8,6432.4,6134,6396.4
1,1,0,0,0,0,0,4,128,128,20,6127,5997.6,6067.6,5993.6
1,1,0,0,0,0,0,1,0,0,32,8037.2,7949.6,7925.8,7948.2
1,1,0,0,0,0,0,2,0,0,32,8040,7939.8,7924.2,7942.6
1,1,0,0,0,0,0,3,0,0,32,7900.4,7831.2,7812.8,7810.8
1,1,0,0,0,0,0,4,0,0,32,7904,7826.6,7816.2,7811.4
1,1,0,0,0,0,0,1,8,0,32,8397,8329.6,7936,7742.6
1,1,0,0,0,0,0,2,8,0,32,8799.6,8846.6,8360,8324
1,1,0,0,0,0,0,3,8,0,32,8426.8,8372.8,7762.6,7746.2
1,1,0,0,0,0,0,4,8,0,32,8934.8,8799.4,8233.4,8257.2
1,1,0,0,0,0,0,1,10,0,32,8042.2,7980.4,7964.2,7579
1,1,0,0,0,0,0,2,10,0,32,8344.8,8274.8,8502.6,8069.6
1,1,0,0,0,0,0,3,10,0,32,8077,8050.8,7887.6,7696
1,1,0,0,0,0,0,4,10,0,32,8578.2,8327.2,8320,7946.6
1,1,0,0,0,0,0,1,16,0,32,7380.6,7356.4,7202.4,7203.4
1,1,0,0,0,0,0,2,16,0,32,7386.2,7302.8,7454.6,7343.4
1,1,0,0,0,0,0,3,16,0,32,7382.4,7414.8,7092.6,7294.2
1,1,0,0,0,0,0,4,16,0,32,7545.6,7299,7431,7364
1,1,0,0,0,0,0,1,20,0,32,7234.6,7203.8,6693.6,7077.8
1,1,0,0,0,0,0,2,20,0,32,7066.4,6963.2,6928.4,6973.8
1,1,0,0,0,0,0,3,20,0,32,7186.4,7253.6,6785,7080.8
1,1,0,0,0,0,0,4,20,0,32,7180.8,7033.8,7066.8,6967.4
1,1,0,0,0,0,0,1,32,0,32,7023.2,6994.4,6334.8,6915.6
1,1,0,0,0,0,0,2,32,0,32,6701.6,6543.4,6547.4,6653.6
1,1,0,0,0,0,0,3,32,0,32,6863.2,7053.2,6400,6796.6
1,1,0,0,0,0,0,4,32,0,32,6746.8,6565.6,6650.4,6559.8
1,1,0,0,0,0,0,1,64,0,32,7711.4,7687.8,7125.2,7506.8
1,1,0,0,0,0,0,2,64,0,32,8425.4,8270.4,8240.8,8214
1,1,0,0,0,0,0,3,64,0,32,7182,7489.6,6619.6,7197.4
1,1,0,0,0,0,0,4,64,0,32,8303,8059.4,8013.2,7992.8
1,1,0,0,0,0,0,1,128,0,32,8517.6,8470,8106,8711.6
1,1,0,0,0,0,0,2,128,0,32,9021.2,8782.6,8676.2,8761
1,1,0,0,0,0,0,3,128,0,32,8593.2,8715.8,8179.4,8763
1,1,0,0,0,0,0,4,128,0,32,9229.8,8898.4,8911,8892.6
1,1,0,0,0,0,0,1,0,8,32,5434.6,5326.6,5328,5334
1,1,0,0,0,0,0,2,0,8,32,5424,5319,5325.2,5335.6
1,1,0,0,0,0,0,3,0,8,32,5454.8,5402,5359.8,5345
1,1,0,0,0,0,0,4,0,8,32,5453.8,5401.6,5351.4,5339.6
1,1,0,0,0,0,0,1,8,8,32,14590,14504.4,15501.8,15403.6
1,1,0,0,0,0,0,2,8,8,32,14455.8,14463.8,15603,15553.8
1,1,0,0,0,0,0,3,8,8,32,14373.8,14338.4,15405.4,15336.8
1,1,0,0,0,0,0,4,8,8,32,14273.6,14282.8,15501.4,15441.6
1,1,0,0,0,0,0,1,10,8,32,12731,12740.8,12717.8,13790
1,1,0,0,0,0,0,2,10,8,32,12679.6,12720,12718.6,13849
1,1,0,0,0,0,0,3,10,8,32,12676.4,12673.2,12706.2,13775.8
1,1,0,0,0,0,0,4,10,8,32,12439.2,12512.2,12563.2,13771.4
1,1,0,0,0,0,0,1,16,8,32,10094.6,10169.4,9962,10850.4
1,1,0,0,0,0,0,2,16,8,32,10116.4,10052.6,10090.2,10065.4
